timestamp            | event                | lane   | user                     | bot   | server                  | actual     | expected   | drift_ns     | details
1778254427.869260700 | INCOMING             | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ?? INCOMING HUMAN event id=44cba19c-b244-4d5b-84a0-6204622cc606 user=Som
1778254427.869614300 | ENQUEUE              | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ➕ ENQUEUE HUMAN event id=44cba19c-b244-4d5b-84a0-6204622cc606 user=Some(
1778254427.870090600 | DEQUEUE              | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | 📤 DEQUEUE HUMAN event id=44cba19c-b244-4d5b-84a0-6204622cc606 user=Some(
1778254427.870762700 | TIMING               |         | 方的1P                     | false | commons.wikimedia.org    | 200ns      | 2ms        | -1999800     |                                                                         
1778254427.871250500 | INCOMING             | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ?? INCOMING HUMAN event id=a404ea32-9b73-4f3e-952a-859c08425f7a user=Som
1778254427.871958400 | DEADLINE_MET         |         | 方的1P                     | false | commons.wikimedia.org    | 200ns      | 2ms        | -1999800     |                                                                         
1778254427.872432800 | ENQUEUE              | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ➕ ENQUEUE HUMAN event id=a404ea32-9b73-4f3e-952a-859c08425f7a user=Some(
1778254427.873005100 | DEQUEUE              | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | 📤 DEQUEUE HUMAN event id=a404ea32-9b73-4f3e-952a-859c08425f7a user=Some(
1778254427.873515300 | INCOMING             | BOT     | DPLA bot                 | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=47e70633-e215-461f-ab02-c86ada69fe28 user=Some(
1778254427.874030600 | TIMING               |         | 方的1P                     | false | commons.wikimedia.org    | 200ns      | 2ms        | -1999800     |                                                                         
1778254427.874332600 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254427.874839100 | DEADLINE_MET         |         | 方的1P                     | false | commons.wikimedia.org    | 200ns      | 2ms        | -1999800     |                                                                         
1778254427.875880600 | INCOMING             | BOT     | DPLA bot                 | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=2ebc0027-e7a9-49d4-95fe-109b4caac917 user=Some(
1778254427.876377600 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254427.876989200 | INCOMING             | BOT     | DPLA bot                 | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=bb8159a1-a814-4a4d-bf77-56e0a7c7ccbc user=Some(
1778254427.877422300 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254427.879242300 | INCOMING             | BOT     | DPLA bot                 | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=9b844c7a-631b-4932-be85-858cb8977ee2 user=Some(
1778254427.879720600 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254427.880437200 | INCOMING             | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ?? INCOMING HUMAN event id=2e4dd81b-05e7-4832-a228-44fb0a318112 user=Som
1778254427.881228100 | ENQUEUE              | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ➕ ENQUEUE HUMAN event id=2e4dd81b-05e7-4832-a228-44fb0a318112 user=Some(
1778254427.881982400 | DEQUEUE              | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | 📤 DEQUEUE HUMAN event id=2e4dd81b-05e7-4832-a228-44fb0a318112 user=Some(
1778254427.882746400 | TIMING               |         | 方的1P                     | false | commons.wikimedia.org    | 400ns      | 2ms        | -1999600     |                                                                         
1778254427.883104300 | INCOMING             | BOT     | SchlurcherBot            | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=63c70f71-d770-4c01-9775-868deafc5c95 user=Some(
1778254427.883570500 | DEADLINE_MET         |         | 方的1P                     | false | commons.wikimedia.org    | 400ns      | 2ms        | -1999600     |                                                                         
1778254427.884216100 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254427.884841100 | INCOMING             | BOT     | Emijrpbot                | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=d3bef21b-9a1a-458c-b342-d25e1bcf6bcb user=Some(
1778254427.885344400 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254427.886280600 | INCOMING             | HUMAN   | Soumo Dip 05             | false | commons.wikimedia.org    |            |            |              | ?? INCOMING HUMAN event id=d5a893dd-ce16-438d-81a2-ba0abd2cd1a8 user=Som
1778254427.886668200 | ENQUEUE              | HUMAN   | Soumo Dip 05             | false | commons.wikimedia.org    |            |            |              | ➕ ENQUEUE HUMAN event id=d5a893dd-ce16-438d-81a2-ba0abd2cd1a8 user=Some(
1778254427.887174500 | DEQUEUE              | HUMAN   | Soumo Dip 05             | false | commons.wikimedia.org    |            |            |              | 📤 DEQUEUE HUMAN event id=d5a893dd-ce16-438d-81a2-ba0abd2cd1a8 user=Some(
1778254427.887487800 | INCOMING             | HUMAN   | Slzbg                    | false | fr.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=06adc77d-2f7e-4a12-a9be-e783b7b42e33 user=Som
1778254427.887849000 | TIMING               |         | Soumo Dip 05             | false | commons.wikimedia.org    | 4.8µs      | 2ms        | -1995200     |                                                                         
1778254427.888266700 | ENQUEUE              | HUMAN   | Slzbg                    | false | fr.wikipedia.org         |            |            |              | ➕ ENQUEUE HUMAN event id=06adc77d-2f7e-4a12-a9be-e783b7b42e33 user=Some(
1778254427.888579200 | DEADLINE_MET         |         | Soumo Dip 05             | false | commons.wikimedia.org    | 4.8µs      | 2ms        | -1995200     |                                                                         
1778254427.889161600 | DEQUEUE              | HUMAN   | Slzbg                    | false | fr.wikipedia.org         |            |            |              | 📤 DEQUEUE HUMAN event id=06adc77d-2f7e-4a12-a9be-e783b7b42e33 user=Some(
1778254427.889588400 | INCOMING             | HUMAN   | Wisteria8257             | false | en.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=72108db0-6294-43eb-8bdf-69755f01ebb0 user=Som
